code,station_name,type,geo_lat,geo_lng,municipality,station_code,traffic_count
UT,Utrecht Centraal,mega_station,52.088890075684,5.1102776527405,Utrecht,UT,1161.9616438356165
UTLR,Utrecht Leidsche Rijn,local_train_station,52.09896,5.06523,Utrecht,UTLR,108.65479452054794
UTLN,Utrecht Lunetten,local_train_station,52.06555557251,5.144166469574,Utrecht,UTLN,167.31506849315065
UTM,Utrecht Maliebaan,local_train_station,52.087776184082,5.1313886642456,Utrecht,UTM,13.117808219178082
UTO,Utrecht Overvecht,interchange_local_train_station,52.110000610352,5.1247220039368,Utrecht,UTO,241.45753424657534
UTT,Utrecht Terwijde,local_train_station,52.1000753,5.0439547,Utrecht,UTT,108.57534246575341
UTVR,Utrecht Vaartsche Rijn,interchange_local_train_station,52.078889,5.121667,Utrecht,UTVR,253.31506849315065
UTZL,Utrecht Zuilen,local_train_station,52.103055,5.09,Utrecht,UTZL,95.51232876712331
VK,Valkenburg,,50.869720458984,5.8322219848633,Valkenburg aan de Geul,VK,104.93698630136986
VSV,Varsseveld,local_train_station,51.937257,6.458839,Oude IJsselstreek,VSV,68.27671232876713
VDM,Veendam,interchange_local_train_station,53.10324,6.88475,Veendam,VDM,62.46575342465753
VNDC,Veenendaal Centrum,interchange_local_train_station,52.020000457764,5.548611164093,Veenendaal,VNDC,73.3013698630137
VNDW,Veenendaal West,local_train_station,52.028057098389,5.531388759613,Veenendaal,VNDW,73.3013698630137
KLP,Veenendaal-De Klomp,local_train_station,52.045833587646,5.5738887786865,Ede,KLP,82.23835616438356
VP,Velp,local_train_station,51.994720458984,5.9802780151367,Rheden,VP,65.3835616438356
VL,Venlo,interchange_intercity_station,51.363609313965,6.1727776527405,Venlo,VL,211.17808219178085
VRY,Venray,interchange_local_train_station,51.526568099007,6.0141777992248,Venray,VRY,90.88219178082193
VLB,Vierlingsbeek,local_train_station,51.59193,5.99714,Land van Cuijk,VLB,90.86849315068494
VTN,Vleuten,local_train_station,52.103056,5.007404,Utrecht,VTN,108.57808219178081
VS,Vlissingen,interchange_intercity_station,51.445835113525,3.5952777862549,Vlissingen,VS,102.7917808219178
VSS,Vlissingen Souburg,local_train_station,51.464721679688,3.5952777862549,Vlissingen,VSS,78.95616438356163
VDL,Voerendaal,local_train_station,50.887222290039,5.9302778244019,Voerendaal,VDL,72.98630136986301
VB,Voorburg,local_train_station,52.066665649414,4.3594446182251,Leidschendam-Voorburg,VB,94.08219178082193
VH,Voorhout,local_train_station,52.224445343018,4.4844446182251,Teylingen,VH,80.54794520547946
VST,Voorschoten,local_train_station,52.1252784729,4.4324998855591,Voorschoten,VST,130.10958904109592
VEM,Voorst-Empe,local_train_station,52.157501220703,6.1436109542847,Brummen,VEM,55.8986301369863
VD,Vorden,local_train_station,52.1071949,6.3170457,Bronckhorst,VD,62.764383561643825
VZ,Vriezenveen,local_train_station,52.40203,6.60041,Twenterand,VZ,48.7041095890411
VHP,Vroomshoop,local_train_station,52.4571921,6.5696679,Twenterand,VHP,48.7041095890411
VG,Vught,local_train_station,51.655555725098,5.2919445037842,Vught,VG,63.926027397260285
WAD,Waddinxveen,local_train_station,52.044166564941,4.6497220993042,Waddinxveen,WAD,109.70410958904108
WADN,Waddinxveen Noord,local_train_station,52.055000305176,4.6483335494995,Waddinxveen,WADN,109.6958904109589
WADT,Waddinxveen Triangel,local_train_station,52.02725,4.6491,Waddinxveen,WADT,109.7013698630137
WFM,Warffum,local_train_station,53.3908431,6.5671364,Het Hogeland,WFM,66.76164383561645
WT,Weert,intercity_station,51.248611450195,5.7036108970642,Weert,WT,197.71780821917807
WP,Weesp,interchange_local_train_station,52.3127784729,5.0430555343628,Amsterdam,WP,282.04109589041093
WL,Wehl,local_train_station,51.9578065,6.213844,Doetinchem,WL,107.36986301369865
WTV,Westervoort,local_train_station,51.96286,5.9695,Westervoort,WTV,107.46849315068495
WZ,Wezep,local_train_station,52.454166412354,6.0025000572205,Oldebroek,WZ,72.23561643835616
WDN,Wierden,interchange_local_train_station,52.361389160156,6.5916666984558,Wierden,WDN,133.31506849315068
WC,Wijchen,local_train_station,51.811668395996,5.730833530426,Wijchen,WC,113.88767123287671
WH,Wijhe,intercity_station,52.390277862549,6.1405553817749,Olst-Wijhe,WH,75.71780821917808
WS,Winschoten,interchange_local_train_station,53.1392377,7.035101,Oldambt,WS,76.46301369863014
WSM,Winsum,local_train_station,53.3300994,6.5202905,Het Hogeland,WSM,66.76712328767124
WW,Winterswijk,interchange_local_train_station,51.9677307,6.7155181,Winterswijk,WW,131.03561643835616
WWW,Winterswijk West,local_train_station,51.97453,6.70417,Winterswijk,WWW,62.76164383561643
WD,Woerden,interchange_local_train_station,52.084999084473,4.8936109542847,Woerden,WD,278.6958904109589
WF,Wolfheze,local_train_station,52.005554199219,5.7936110496521,Renkum,WF,61.65753424657535
WV,Wolvega,local_train_station,52.880832672119,6.0036110877991,Weststellingwerf,WV,59.846575342465755
WK,Workum,local_train_station,52.9724864,5.4564285,Súdwest-Fryslân,WK,44.42465753424658
WM,Wormerveer,local_train_station,52.489166259766,4.7922220230103,Zaanstad,WM,99.82465753424658
ZD,Zaandam,interchange_intercity_station,52.438888549805,4.8136110305786,Zaanstad,ZD,290.97260273972597
ZDK,Zaandam Kogerveld,local_train_station,52.456665039062,4.8202776908875,Zaanstad,ZDK,64.55616438356164
ZZS,Zaandijk Zaanse Schans,interchange_local_train_station,52.469165802002,4.8049998283386,Zaanstad,ZZS,99.75068493150685
ZBM,Zaltbommel,local_train_station,51.80888748169,5.2633333206177,Zaltbommel,ZBM,92.23835616438357
ZVT,Zandvoort aan Zee,local_train_station,52.3752784729,4.5327777862549,Zandvoort,ZVT,90.14520547945206
ZA,Zetten-Andelst,local_train_station,51.920056,5.7228408,Overbetuwe,ZA,53.12054794520549
ZV,Zevenaar,interchange_local_train_station,51.923053741455,6.0719442367554,Zevenaar,ZV,148.94794520547947
ZVB,Zevenbergen,local_train_station,51.64042,4.60904,Moerdijk,ZVB,66.37534246575343
ZTM,Zoetermeer,interchange_local_train_station,52.047500610352,4.4772224426269,Zoetermeer,ZTM,92.07945205479452
ZTMO,Zoetermeer Oost,local_train_station,52.046390533447,4.4927778244019,Zoetermeer,ZTMO,93.5123287671233
ZB,Zuidbroek,interchange_local_train_station,53.159612280006,6.8679141998291,Midden-Groningen,ZB,126.15890410958903
ZH,Zuidhorn,local_train_station,53.2486292,6.4062361,Westerkwartier,ZH,85.63561643835617
ZP,Zutphen,interchange_intercity_station,52.145278930664,6.1941666603088,Zutphen,ZP,318.7945205479452
ZWD,Zwijndrecht,local_train_station,51.814998626709,4.6416668891907,Zwijndrecht,ZWD,125.86301369863014
ZL,Zwolle,interchange_intercity_station,52.504722595215,6.0919442176819,Zwolle,ZL,712.641095890411
ZLSH,Zwolle Stadshagen,local_train_station,52.52764,6.05146,Zwolle,ZLSH,69.32602739726026
