municipality,m2_price,population,pop_density,size,avg_income,homes_per_capita,unemp_rate,net_labor_participation,multy_family,distance_to_urban_center,traffic,has_station,log_avg_income,log_distance,log_homes_per_capita,log_multy_family,log_m2_price,station_x_multy_fam,station_x_pop_den,station_x_distance
Oldenzaal,2710.376923076923,31925.0,1481.0,2155.0,34.6,0.4644009397024276,3.0,73.9,23.330635370295425,103.89246414586624,97,1,3.543853682063679,4.643356365598596,-0.767007005684075,3.149767319708595,7.904842990208429,3.149767319708595,1481.0,4.643356365598596
Olst-Wijhe,2704.6206896551726,18682.0,164.0,11366.0,36.2,0.42714912750240874,2.8,74.6,14.949874686716791,76.63017737360134,151,1,3.5890591188317256,4.338990959655366,-0.8506220819889395,2.704702917642153,7.902716955812252,2.704702917642153,164.0,4.338990959655366
Ommen,2764.4333333333334,18955.0,105.0,17985.0,35.9,0.4091268794513321,2.9,74.3,18.052869116698904,78.76326074440088,82,1,3.580737295494233,4.36644665393476,-0.893729952339796,2.893304625980802,7.924590950216214,2.893304625980802,105.0,4.36644665393476
Oost Gelre,2209.434210526316,29846.0,271.0,10993.0,36.1,0.44002546404878373,2.6,75.3,16.508033198812154,99.99973999676662,62,1,3.586292865338835,4.605167585952377,-0.8209226809062534,2.8038471229624684,7.700491748398281,2.8038471229624684,271.0,4.605167585952377
Oosterhout,3022.031496062992,57425.0,804.0,7143.0,36.1,0.4515280801044841,3.2,72.8,25.828223224960468,41.50143167165847,0,0,3.586292865338835,3.7257279247538584,-0.7951177151365513,3.2514678174773937,8.013684565036147,0.0,0.0,0.0
Ooststellingwerf,2746.201612903226,25837.0,116.0,22330.0,32.9,0.44385958122072994,3.2,71.0,10.04534356470178,32.43451207946689,0,0,3.493472657771326,3.47922304352634,-0.8122470250820515,2.3071092002406677,7.917974004209315,0.0,0.0,0.0
Oostzaan,4496.8421052631575,9720.0,841.0,1156.0,38.8,0.42633744855967076,2.9,74.8,17.422779922779924,9.611928170641482,0,0,3.6584202466292277,2.2630048449625595,-0.8525241135151658,2.8577785409415988,8.41113067502758,0.0,0.0,0.0
Opmeer,2859.992957746479,12180.0,294.0,4148.0,37.2,0.41288998357963874,2.7,75.1,15.370849075362894,38.72883840188988,0,0,3.6163087612791007,3.6565845008716154,-0.8845741050919232,2.7324727984035486,7.958574441484461,0.0,0.0,0.0
Opsterland,2201.395061728395,30054.0,134.0,22440.0,34.7,0.44313568909296597,3.0,73.3,13.951043700255294,35.66035970627691,0,0,3.546739686952814,3.5740396994922774,-0.8138792599151042,2.6355543226913074,7.696846557345381,0.0,0.0,0.0
Oss,2899.7925925925924,94437.0,583.0,16201.0,35.0,0.4424007539417813,3.2,73.3,22.858373824170037,40.11381518375149,279,1,3.5553480614894135,3.691720793277764,-0.8155391245670978,3.1293175195358347,7.972394493621246,3.1293175195358347,583.0,3.691720793277764
Oude IJsselstreek,2251.9668874172185,39613.0,291.0,13607.0,33.5,0.44558604498523213,3.0,72.0,15.596850036825108,84.5843661444703,138,1,3.5115454388310208,4.437749452188357,-0.8083649082175581,2.7470689731504194,7.71955928551792,2.7470689731504194,291.0,4.437749452188357
Ouder-Amstel,5167.795081967213,14276.0,596.0,2395.0,43.3,0.44774446623704117,3.5,74.1,41.23904881101377,8.828575166880649,293,1,3.768152635008444,2.1779936388413255,-0.8035325971639403,3.7193855941643785,8.55020139335417,3.7193855941643785,596.0,2.1779936388413255
Oudewater,3306.5073529411766,10232.0,263.0,3890.0,40.1,0.42933932759968724,2.7,75.7,19.462781698156157,19.037335754109193,0,0,3.6913763343125234,2.94640209069144,-0.845507699282899,2.968504010949072,8.103647730896057,0.0,0.0,0.0
Overbetuwe,3164.007299270073,48707.0,447.0,10903.0,37.1,0.4185845976964297,2.6,76.1,13.336276240926034,48.665527100888575,205,1,3.6136169696133895,3.8849709170309077,-0.8708762644478765,2.5904878591606297,8.059594635860256,2.5904878591606297,447.0,3.8849709170309077
Papendrecht,3244.0714285714284,32277.0,3428.0,941.0,35.9,0.4526133159835177,3.2,73.9,33.6025737559039,18.518623622242924,0,0,3.580737295494233,2.918776908002874,-0.7927171251295049,3.51460266391363,8.08458443366473,0.0,0.0,0.0
Peel en Maas,2308.285714285714,45276.0,284.0,15935.0,35.4,0.4179035250463822,2.8,75.4,14.195867026055705,38.1570974637331,0,0,3.5667118201397288,3.6417117814160593,-0.8725046744205499,2.6529508677395133,7.744260412984341,0.0,0.0,0.0
Pekela,1467.7278911564626,12404.0,253.0,4904.0,29.5,0.4665430506288294,3.4,69.8,11.90599619837567,31.801739349707475,0,0,3.3843902633457743,3.4595209848220123,-0.7624049786465008,2.4770421554279114,7.291470831745486,0.0,0.0,0.0
Pijnacker-Nootdorp,4042.1908396946565,57672.0,1564.0,3687.0,41.9,0.389287695935636,3.0,78.5,23.85194423410984,10.175520243583476,0,0,3.735285826928092,2.3199848596120995,-0.9434366304761992,3.1718657332617255,8.30454211102384,0.0,0.0,0.0
Purmerend,3807.590909090909,93992.0,1004.0,9361.0,35.4,0.45604945101710787,3.4,73.6,33.35121894319375,19.600957423799645,196,1,3.5667118201397288,2.9755784131964824,-0.7851540301345521,3.507094321714499,8.24475196080494,3.507094321714499,1004.0,2.9755784131964824
Putten,3862.823529411765,24904.0,292.0,8521.0,37.7,0.41033568904593637,2.6,75.1,15.891965945787259,35.919104389703115,72,1,3.629660094453965,3.581269309651638,-0.890779700509235,2.765813695097506,8.259153679358192,2.765813695097506,292.0,3.581269309651638
Raalte,2829.3489932885905,38500.0,225.0,17097.0,35.5,0.42597402597402595,2.7,75.6,14.20731707317073,85.43716183017457,149,1,3.56953269648137,4.447781156380354,-0.8533769064635858,2.6537571187355478,7.947801926467339,2.6537571187355478,225.0,4.447781156380354
Reimerswaal,2439.5984251968503,23255.0,229.0,10176.0,34.7,0.40215007525263385,2.8,76.3,13.72968349016253,58.99891004012546,240,1,3.546739686952814,4.077518969838897,-0.910929938506293,2.6195601670860933,7.799588724905144,2.6195601670860933,229.0,4.077518969838897
Renkum,3497.1615384615384,31461.0,685.0,4596.0,38.9,0.4800228854772576,3.1,70.9,29.90994570255595,46.69117191744132,120,1,3.660994250624401,3.843555108634463,-0.7339214981391439,3.3981910572793246,8.159706929437023,3.3981910572793246,685.0,3.843555108634463
Renswoude,2794.22,5747.0,313.0,1839.0,59.4,0.38141639116060555,2.6,79.3,13.594890510948904,28.38688245459139,0,0,4.084294226368599,3.3459271530635295,-0.9638636104398354,2.6096940244255897,7.935308276874545,0.0,0.0,0.0
Reusel-De Mierden,2656.4573170731705,13542.0,174.0,7781.0,37.2,0.4240141781125388,2.7,74.0,12.24312086381052,22.378193668036182,0,0,3.6163087612791007,3.1080869877424044,-0.8579883853645814,2.504964217117747,7.884748678407567,0.0,0.0,0.0
Rheden,3281.875,43570.0,533.0,8177.0,34.6,0.4894881799403259,3.3,70.6,26.15463965864866,63.89212539638952,272,1,3.543853682063679,4.15719612055631,-0.7143949645138951,3.264026599577933,8.096170184392124,3.264026599577933,533.0,4.15719612055631
Rhenen,3792.730769230769,20329.0,484.0,4202.0,37.8,0.4116287077573909,3.1,74.6,21.044455066921604,32.52672366924759,73,1,3.632309102625542,3.4820620182056743,-0.88763353071636,3.0466371081795933,8.240841558212809,3.0466371081795933,484.0,3.4820620182056743
Ridderkerk,3262.451923076923,47477.0,2022.0,2348.0,34.9,0.4547254460054342,3.4,72.8,43.915883088609945,10.164743756874676,0,0,3.5524868292083815,2.318925238388218,-0.7880614575321844,3.782276056209591,8.090234315300737,0.0,0.0,0.0
Rijssen-Holten,2853.124087591241,38493.0,409.0,9412.0,37.6,0.38968124074507055,2.7,77.7,20.979999999999997,92.30039683656341,137,1,3.6270040503958487,4.525048440920619,-0.9424262054787809,3.043569602968151,7.956169843990508,3.043569602968151,409.0,4.525048440920619
Rijswijk,3777.392156862745,57997.0,4150.0,1398.0,35.4,0.4851457834025898,3.8,71.1,70.08920638305433,4.245510980140289,133,1,3.5667118201397288,1.4458621847547939,-0.7233058488758377,4.249768807621113,8.23678914492739,4.249768807621113,4150.0,1.4458621847547939
Roerdalen,2077.3584905660377,20702.0,235.0,8821.0,34.9,0.46995459375905707,3.0,68.8,9.723507040805838,40.844091845504515,0,0,3.5524868292083815,3.709762180381012,-0.7551191979682679,2.274546360064542,7.638852409158649,0.0,0.0,0.0
Roermond,2690.1328125,59981.0,989.0,6064.0,32.8,0.4862206365349027,3.8,68.9,33.47277465368263,45.057149057831424,345,1,3.490428515390098,3.807931663091941,-0.7210927734617738,3.5107324115088634,7.897345844053675,3.5107324115088634,989.0,3.807931663091941
De Ronde Venen,3809.0522388059703,45572.0,457.0,9968.0,43.5,0.4141139296058984,2.9,74.8,20.575455701568462,15.81893265970389,99,1,3.7727609380946383,2.761207492282411,-0.8816141507304954,3.024098894632248,8.245135680956881,3.024098894632248,457.0,2.761207492282411
Roosendaal,2807.27868852459,77613.0,729.0,10650.0,33.8,0.4626029144602064,3.6,70.6,25.376002673796794,45.90850886825227,291,1,3.520460802488973,3.826650478279344,-0.7708862290312625,3.2338039508195817,7.939970854841018,3.2338039508195817,729.0,3.826650478279344
Rotterdam,4262.8,663900.0,3040.0,21842.0,31.8,0.48393131495707187,5.3,69.4,74.62291693901308,11.814350387144687,1475,1,3.4594662897861315,2.469314927082842,-0.7258122935815782,4.312447657608104,8.357681500346802,4.312447657608104,3040.0,2.469314927082842
Rozendaal,3813.103092783505,1754.0,63.0,2790.0,81.4,0.40250855188141393,2.4,76.8,1.9830028328611897,58.10335294470738,0,0,4.399375273008495,4.062223372084407,-0.9100389354388861,0.6846122781101078,8.246198596676305,0.0,0.0,0.0
Rucphen,2838.46357615894,23636.0,367.0,6438.0,34.7,0.43230665087155185,2.8,70.1,8.641612840086124,44.95295185823362,0,0,3.546739686952814,3.8056164285775598,-0.838620102574822,2.156589236701308,7.951018190454797,0.0,0.0,0.0
Schagen,2544.0,47450.0,282.0,16799.0,36.6,0.4461327713382508,2.9,73.1,17.02017100477113,47.533352076873726,87,1,3.600048240407321,3.8614316136361397,-0.8071386776804937,2.8343991703786044,7.841492924460013,2.8343991703786044,282.0,3.8614316136361397
Scherpenzeel,4643.03125,10386.0,753.0,1379.0,37.4,0.4090121317157712,2.7,77.6,15.630885122410545,26.01057141501953,0,0,3.6216707044204863,3.2585030482703603,-0.8940104614824895,2.7492487725427504,8.443122718559408,0.0,0.0,0.0
Schiedam,3250.09375,80628.0,4528.0,1781.0,32.7,0.47240412759835293,4.1,72.0,67.93037359867678,6.39514162123994,293,1,3.487375077903208,1.8555385804056015,-0.749920457190004,4.2184832629477915,8.086439121061586,4.2184832629477915,4528.0,1.8555385804056015
Schiermonnikoog,3243.96694214876,982.0,23.0,4293.0,42.4,0.6232179226069247,2.9,71.9,26.96078431372549,37.68582433433771,0,0,3.7471483622379123,3.62928401139181,-0.4728590258421398,3.2943833773763456,8.084552224723689,0.0,0.0,0.0
Schouwen-Duiveland,3158.6814814814816,34561.0,151.0,22860.0,37.0,0.48864326842394606,2.4,72.2,10.474893415442917,47.631823717214075,0,0,3.6109179126442243,3.863501103334721,-0.7161225681564062,2.34898129061972,8.057909966811097,0.0,0.0,0.0
Simpelveld,2039.42,10396.0,649.0,1603.0,33.5,0.5016352443247403,2.9,70.0,24.199424736337487,20.973500893399542,0,0,3.5115454388310208,3.0432597786858366,-0.689882028326508,3.1863288616543772,7.620420732687963,0.0,0.0,0.0
Sint-Michielsgestel,3175.20625,30135.0,516.0,5835.0,40.3,0.4170565787290526,2.6,75.3,13.812858052196052,26.723764027420565,0,0,3.696351468952637,3.28555320803699,-0.8745333859816874,2.62559990127293,8.063127869846863,0.0,0.0,0.0
Sittard-Geleen,2355.196850393701,92234.0,1173.0,7861.0,32.7,0.5096927380358653,3.5,67.3,32.0733445363851,19.607438743904815,388,1,3.487375077903208,2.9759090219842776,-0.673947209263898,3.468025296898037,7.764379591234793,3.468025296898037,1173.0,2.9759090219842776
Sliedrecht,3316.5904761904762,26184.0,2038.0,1285.0,33.9,0.42823861900397187,3.1,75.0,38.464282529207175,22.83938977504246,224,1,3.5234150143864045,3.1284866670509666,-0.8480747177201358,3.649730084175054,8.106692569217797,3.649730084175054,2038.0,3.1284866670509666
Sluis,2506.6496350364964,23243.0,83.0,27860.0,34.3,0.5974702060835521,3.0,68.1,14.949233095701015,93.79617536337645,0,0,3.5351453541718945,4.541124080803232,-0.5150508607150469,2.7046600005744903,7.826702333719381,0.0,0.0,0.0
Smallingerland,2379.312977099237,56098.0,479.0,11717.0,32.2,0.4677706870120147,3.8,71.8,21.797949773255592,37.07820932657251,0,0,3.4719664525503626,3.613029447367918,-0.7597770881634386,3.08181591827397,7.774567059909381,0.0,0.0,0.0
Soest,4099.495867768595,47439.0,1026.0,4625.0,39.5,0.4469318493222876,3.2,72.9,35.27497405905103,13.89385108831,177,1,3.676300671907076,2.631446374515687,-0.8053491583583832,3.563173762346716,8.318619286051481,3.563173762346716,1026.0,2.631446374515687
Someren,2504.432926829268,20061.0,250.0,8010.0,37.1,0.42281042819400827,2.8,75.6,14.135817024286727,16.641205836962154,0,0,3.6136169696133895,2.811881898931108,-0.8608313606875523,2.6487117909810696,7.825817611376673,0.0,0.0,0.0
Son en Breugel,3455.2565789473683,18010.0,694.0,2595.0,42.0,0.42376457523598,2.8,76.9,13.325471698113208,10.486114530587969,0,0,3.7376696182833684,2.3500519563287225,-0.8585772250418794,2.589677368908529,8.14765199652613,0.0,0.0,0.0
Stadskanaal,2173.1967213114754,32135.0,273.0,11763.0,30.5,0.47228878170219385,3.4,69.2,21.46669302233643,38.14826022804764,0,0,3.417726683613366,3.6414801532318193,-0.7501646548453408,3.066502572190036,7.683954505984658,0.0,0.0,0.0
Staphorst,1634.4366197183099,17628.0,132.0,13394.0,37.0,0.3459836623553438,2.7,78.6,16.215773077553695,69.4715920347327,0,0,3.6109179126442243,4.240917921308946,-1.0613637236654214,2.785984415314347,7.39905344885588,0.0,0.0,0.0
Stede Broec,2889.128,22138.0,1529.0,1448.0,34.6,0.42632577468606014,3.0,74.1,10.923924560288196,43.069916020516196,163,1,3.543853682063679,3.7628247492270206,-0.8525514956592365,2.3909552977187185,7.968710005472985,2.3909552977187185,1529.0,3.7628247492270206
Steenbergen,2523.274074074074,24610.0,168.0,14650.0,34.4,0.4339292970337261,2.9,73.6,14.008802322314823,37.830144619053385,0,0,3.5380565643793527,3.6331062615044925,-0.8348736682135564,2.6396858693509686,7.833312572972722,0.0,0.0,0.0
Steenwijkerland,2416.860927152318,45376.0,157.0,28831.0,34.4,0.4510974964739069,3.1,73.4,15.252332795935317,62.8585445882284,125,1,3.5380565643793527,4.140886877875617,-0.7960717844082661,2.7247324615799355,7.7902248395992535,2.7247324615799355,157.0,4.140886877875617
Stein,2162.8802816901407,24772.0,1184.0,2092.0,34.2,0.4772727272727273,3.0,69.1,17.711240801826946,13.872563664450837,70,1,3.5322256440685598,2.629913052463171,-0.7396671961948381,2.87419951155546,7.679196076150432,2.87419951155546,1184.0,2.629913052463171
Stichtse Vecht,3827.5702479338843,65771.0,685.0,9604.0,41.0,0.4394185887397181,3.0,74.4,25.583889830801702,12.096967660239269,267,1,3.713572066704308,2.49295481460382,-0.8223028151023315,3.2419628499066584,8.24998548084059,3.2419628499066584,685.0,2.49295481460382
Súdwest-Fryslân,2206.53642384106,90883.0,174.0,52270.0,33.6,0.4716503636543688,3.5,72.6,18.70990318441619,71.26208038113226,344,1,3.5145260669691587,4.266364353985791,-0.7515173228606656,2.9290529657357953,7.699179336092529,2.9290529657357953,174.0,4.266364353985791
Terneuzen,2217.0714285714284,54993.0,220.0,25013.0,33.9,0.49849980906660846,2.9,69.9,18.69482746042168,83.13789965429285,0,0,3.5234150143864045,4.420500670747298,-0.696152072596148,2.9282468792033733,7.703942427668088,0.0,0.0,0.0
Terschelling,3790.058394160584,4928.0,57.0,8721.0,34.5,0.47037337662337664,2.8,74.3,22.303710094909405,84.57391586480622,0,0,3.5409593240373143,4.437625895959797,-0.7542284813136586,3.1047530365968234,8.240136705388013,0.0,0.0,0.0
Texel,3480.728,13979.0,86.0,16226.0,35.2,0.4989627298089992,2.8,71.0,21.89247311827957,79.47981422625307,0,0,3.5610460826040513,4.375503080316177,-0.6952238757815622,3.0861428845171575,8.154996746292513,0.0,0.0,0.0
Teylingen,4022.344537815126,38510.0,1360.0,2832.0,41.3,0.4325370033757466,2.9,77.1,25.778951792039383,21.491971676162954,195,1,3.7208624999669873,3.0676794549875637,-0.8380873993318467,3.24955833694971,8.299620229969307,3.24955833694971,1360.0,3.0676794549875637
Tholen,2231.4296296296297,26825.0,183.0,14672.0,34.5,0.4198695246971109,2.8,74.5,10.556690047056733,45.51628400884161,0,0,3.5409593240373143,3.8180701522336573,-0.8678112714512026,2.3567597866311765,7.710397748564078,0.0,0.0,0.0
Tiel,3197.4347826086955,42604.0,1299.0,3280.0,33.0,0.4350295746878227,3.8,72.9,26.351570087406927,30.130993315419243,205,1,3.4965075614664802,3.405554320252929,-0.8323412624164197,3.27152785907205,8.070104136875543,3.27152785907205,1299.0,3.405554320252929
Tilburg,3346.765765765766,227707.0,1809.0,12589.0,31.4,0.46227827866512666,4.0,73.2,37.28720170238638,32.068954140765875,463,1,3.4468078929142076,3.467888401410453,-0.7715882344581753,3.6186501498728667,8.115749715423798,3.6186501498728667,1809.0,3.467888401410453
Tubbergen,2085.0102040816328,21408.0,146.0,14700.0,37.6,0.40970665171898357,2.6,75.4,24.478394709839243,90.99710156479175,0,0,3.6270040503958487,4.510827655073244,-0.8923138589765733,3.1977908799154906,7.642529028264875,0.0,0.0,0.0
Twenterand,2284.858108108108,33867.0,319.0,10614.0,33.1,0.4138541943484808,2.9,74.1,14.982876712328766,85.75193881737513,97,1,3.4995332823830174,4.451458695905607,-0.882241554753484,2.706907996523433,7.7340592042921505,2.706907996523433,319.0,4.451458695905607
Tynaarlo,3025.404109589041,34592.0,242.0,14288.0,39.1,0.42538737280296024,2.8,73.2,12.028542303771662,13.913956236567284,0,0,3.66612246699132,2.632892382216015,-0.8547550597713617,2.487282350888393,8.014799951489389,0.0,0.0,0.0
Tytsjerksteradiel,2171.1456953642382,32408.0,218.0,14863.0,33.8,0.4385028388052333,3.1,73.2,11.969601013299556,40.151409467567866,62,1,3.520460802488973,3.6926575448218797,-0.824388993290665,2.4823701867920915,7.683010277421205,2.4823701867920915,218.0,3.6926575448218797
Uitgeest,3499.4552845528456,13472.0,703.0,1916.0,38.9,0.4225059382422803,2.9,76.7,20.2389318341532,21.136880700260246,182,1,3.660994250624401,3.0510194151679393,-0.861551777272365,3.007608068034185,8.160362602380534,3.007608068034185,703.0,3.0510194151679393
Uithoorn,4209.589743589743,31442.0,1735.0,1812.0,38.1,0.4316519305387698,3.3,76.6,28.256704980842912,16.512634028066245,0,0,3.6402142821326553,2.804125786579545,-0.8401357318473384,3.341330773885327,8.345120473849608,0.0,0.0,0.0
Urk,2705.6484375,21829.0,1661.0,1314.0,34.9,0.3190251500297769,2.7,81.3,16.800689259046525,58.753378397494195,0,0,3.5524868292083815,4.073348656009139,-1.1424853390862828,2.8214199128918134,7.9030968806673885,0.0,0.0,0.0
Utrecht,4993.747368421053,367947.0,3924.0,9377.0,34.9,0.44952126257314234,4.0,77.3,58.11064087061669,3.1724436648173664,2258,1,3.5524868292083815,1.1545021631019703,-0.799572123468083,4.062348794603324,8.515941882539938,4.062348794603324,3924.0,1.1545021631019703
Utrechtse Heuvelrug,4280.318181818182,50429.0,382.0,13202.0,42.3,0.43865632869975607,3.1,73.4,25.030513991230052,19.297531543065066,256,1,3.7447870860522325,2.9599771884079704,-0.8240390228365546,3.220095640240036,8.36178262735895,3.220095640240036,382.0,2.9599771884079704
Vaals,2757.3739837398375,10190.0,427.0,2389.0,30.6,0.575269872423945,4.6,59.5,47.765267826680315,21.911466523385954,0,0,3.4210000089583352,3.087010085342109,-0.5529160049459328,3.866298760880549,7.922034050623691,0.0,0.0,0.0
Valkenburg aan de Geul,2601.034722222222,16423.0,447.0,3673.0,35.8,0.5095293186384948,3.0,69.2,35.93451242829828,9.355331067701929,177,1,3.5779478934066544,2.235946348485425,-0.6742678840328568,3.581698182671916,7.863664614925953,3.581698182671916,447.0,2.235946348485425
Valkenswaard,3397.1908396946565,31527.0,574.0,5491.0,35.8,0.47835188885717006,3.1,72.2,24.753000464160202,11.09407515433205,0,0,3.5779478934066544,2.406411195932438,-0.7374086481730212,3.2089467125419904,8.130704145474176,0.0,0.0,0.0
Veendam,2176.516129032258,27616.0,364.0,7593.0,31.3,0.4712123406720742,3.6,70.6,21.37862137862138,25.46398617108893,62,1,3.443618097546108,3.2372651469027094,-0.7524464571063971,3.062391421694722,7.685480771501195,3.062391421694722,364.0,3.2372651469027094
Veenendaal,3540.990990990991,68525.0,3528.0,1942.0,35.0,0.42711419190076616,3.3,74.8,39.61664616646166,30.59629128380962,146,1,3.5553480614894135,3.4208788017375342,-0.8507038731670659,3.679249387673803,8.172161907909569,3.679249387673803,3528.0,3.4208788017375342
Veere,3216.6,22045.0,166.0,13299.0,38.4,0.5019732365615786,2.4,71.7,12.533887583589372,76.63856371492871,0,0,3.648057459593681,4.339100392815398,-0.689208474333983,2.528435982844868,8.076080180061547,0.0,0.0,0.0
Veldhoven,3629.582089552239,46417.0,1465.0,3168.0,38.5,0.4394726070189801,3.0,74.4,21.33437913623217,5.581667530561458,0,0,3.6506582412937387,1.7194875723516725,-0.8221798914012165,3.0603198155009057,8.19687279378618,0.0,0.0,0.0
Velsen,4322.57281553398,68790.0,1528.0,4503.0,35.8,0.46261084459950574,3.3,73.6,39.76683530779625,20.670400647708398,232,1,3.5779478934066544,3.028702756558968,-0.7708690867455542,3.68303328119281,8.37160606311457,3.68303328119281,1528.0,3.028702756558968
Venlo,2465.9922480620153,103328.0,832.0,12416.0,32.2,0.4698919944255187,3.7,70.8,31.726154923485677,48.36477515423293,438,1,3.4719664525503626,3.878771762688171,-0.7552524097805315,3.4571414171454204,7.810349540192186,3.4571414171454204,832.0,3.878771762688171
Venray,2445.046357615894,44628.0,273.0,16318.0,34.9,0.442704131935108,3.3,73.1,18.687047628688568,36.21152904733802,90,1,3.5524868292083815,3.589377550097771,-0.8148536057996654,2.927830643697429,7.801819361899331,2.927830643697429,273.0,3.589377550097771
Vijfheerenlanden,3241.8110236220473,60052.0,411.0,14628.0,36.5,0.4165223472990075,3.0,75.1,21.085035781393675,17.7098537364032,62,1,3.597312260588446,2.8741211929465895,-0.8758151638350068,3.0485635842041345,8.083887410535631,3.0485635842041345,411.0,2.8741211929465895
Vlaardingen,3384.946808510638,75079.0,3214.0,2336.0,32.7,0.48369051265999813,4.0,71.7,62.255266418835184,10.302973934756183,0,0,3.487375077903208,2.33243258509039,-0.726310013445211,4.1312431328721315,8.127093471341267,0.0,0.0,0.0
Vlieland,4746.927927927928,1291.0,31.0,4184.0,42.7,0.4957397366382649,3.0,76.1,30.312499999999996,98.82711566595324,0,0,3.754198920234579,4.59337201715955,-0.7017042144929249,3.4115601686977017,8.46525293577921,0.0,0.0,0.0
Vlissingen,2586.0377358490564,45150.0,1314.0,3437.0,31.3,0.5147951273532669,3.4,70.4,36.95736350729252,78.87982872778753,181,1,3.443618097546108,4.367925538991154,-0.6639862684307042,3.6097649105519656,7.857882151587693,3.6097649105519656,1314.0,4.367925538991154
Voerendaal,2331.35,12405.0,394.0,3151.0,36.7,0.4712615880693269,2.8,71.4,12.692439274717756,15.921794371921235,219,1,3.6027767550605247,2.7676888858688367,-0.7523419504547101,2.5410064834842805,7.754202777914502,2.5410064834842805,394.0,2.7676888858688367
Voorne aan Zee,3492.967741935484,73945.0,607.0,12177.0,38.9,0.4528771384136858,3.1,72.2,23.557692307692307,24.295916214199636,0,0,3.660994250624401,3.1903082791945163,-0.7921344079150886,3.1594524043974,8.158507009704207,0.0,0.0,0.0
Voorschoten,4420.140495867769,25665.0,2309.0,1111.0,42.2,0.45088642119618155,3.1,73.6,36.10438990667127,11.11762761351441,260,1,3.742420221041966,2.408531921952928,-0.7965398088983779,3.5864144620085767,8.393926760961989,3.5864144620085767,2309.0,2.408531921952928
Voorst,3244.678082191781,25215.0,205.0,12293.0,37.9,0.43378941106484237,2.6,73.8,16.456390565002742,68.31677581538072,113,1,3.634951112088381,4.224155355968895,-0.8351960906041076,2.8007138859656293,8.084771419961893,2.8007138859656293,205.0,4.224155355968895
Vught,4209.298611111111,32113.0,535.0,6002.0,44.1,0.43446579266963536,2.7,75.5,23.04329128440367,29.53656196130281,63,1,3.7864597824528,3.3856288844565756,-0.8336380654089648,3.13737467651105,8.345051312110794,3.13737467651105,535.0,3.3856288844565756
Waadhoeke,1745.1847133757963,46718.0,164.0,28542.0,32.5,0.4596943362301468,3.3,72.4,10.337120506612033,63.56954483174513,169,1,3.481240089335692,4.152134500811705,-0.7771934968241725,2.3357413493119563,7.46461568197192,2.3357413493119563,164.0,4.152134500811705
Waalre,3748.53642384106,17980.0,803.0,2238.0,44.1,0.4482202447163515,3.0,74.5,17.198163543864002,3.9908012392178263,0,0,3.7864597824528,1.3839920225758162,-0.8024705497010999,2.8448026074134285,8.229120755806955,0.0,0.0,0.0
Waalwijk,3209.918699186992,49952.0,774.0,6454.0,34.3,0.4520339525944907,3.2,74.4,24.95128432240921,43.23917141960564,0,0,3.5351453541718945,3.7667468302286107,-0.7939979856115057,3.2169252967207562,8.074000888447243,0.0,0.0,0.0
Waddinxveen,3298.6,32601.0,1175.0,2775.0,36.9,0.4112757277384129,2.9,76.9,30.921837708830544,17.293340561696322,438,1,3.6082115510464816,2.85032148876557,-0.888491419009097,3.4314626562619517,8.101253415014053,3.4314626562619517,1175.0,2.85032148876557
Wageningen,4228.0,40960.0,1347.0,3042.0,27.4,0.453125,4.4,73.3,52.279094827586206,39.400289606086545,0,0,3.3105430133940246,3.673773166685162,-0.7915872533731978,3.9565965746731995,8.349484346990128,0.0,0.0,0.0
Wassenaar,5094.707006369426,27093.0,529.0,5118.0,56.6,0.4518141217288599,3.5,70.0,28.200310432154236,9.033306737323949,0,0,4.036008985209137,2.2009184950055305,-0.7944844188433959,3.3393329861158976,8.535957437893261,0.0,0.0,0.0
Waterland,3883.6015625,17609.0,339.0,5199.0,41.3,0.425634618660912,2.9,72.9,16.03735823882588,12.063064433676736,0,0,3.7208624999669873,2.4901482579995324,-0.85417400342408,2.774920890546546,8.264518239828796,0.0,0.0,0.0
Weert,2607.764705882353,50872.0,488.0,10425.0,34.8,0.46383079100487495,3.3,71.6,26.868960840820478,26.403462184890326,197,1,3.5496173867804286,3.2734951449207887,-0.7682354678242779,3.290971748296397,7.866248698839327,3.290971748296397,488.0,3.2734951449207887
West Betuwe,3158.191489361702,52720.0,244.0,21593.0,39.0,0.40680955993930196,2.8,76.0,10.243856949689933,26.220310786103127,304,1,3.6635616461296463,3.266534331282208,-0.8994101147414274,2.3266782039377403,8.057754829253946,2.3266782039377403,244.0,3.266534331282208
West Maas en Waal,2585.294478527607,20065.0,263.0,7619.0,36.6,0.4239720907052081,2.7,74.4,14.28235570706477,36.96785710873008,0,0,3.600048240407321,3.610048808291346,-0.8580876497251327,2.6590249087868556,7.857594698646843,0.0,0.0,0.0
Westerkwartier,2082.9939393939394,64946.0,179.0,36263.0,34.9,0.4298032211375604,2.9,74.2,9.97707243677008,15.27553850235674,147,1,3.5524868292083815,2.726252758273032,-0.8444278002984127,2.3002897042808863,7.641561531700301,2.3002897042808863,179.0,2.726252758273032
Westerveld,2290.518918918919,19860.0,71.0,27865.0,36.6,0.44093655589123865,2.7,69.1,9.992006394884093,46.10294363857431,0,0,3.600048240407321,3.8308768012953958,-0.8188542780769392,2.301785412823482,7.736533673025896,0.0,0.0,0.0
